Launch_Id,Launch_Time,Launch_Status,Launch_Suborbital,Rocket_Name,Rocket_Organisation,Rocket_Price,Rocket_Payload_to_LEO,Location,Launch_Year,Launch_Year_Mon,USD_kg_to_LEO,X2021_Mult,USD_kg_to_LEO_CPI_Adjusted,Rocket_Price_CPI_Adjusted,Dum,Family_Id,Config_Number,Config_Status,Config_Price,Liftoff_Thrust,Payload_to_LEO,Payload_to_GTO,Stages,Strap_Ons,Rocket_Height,Fairing_Diameter,Fairing_Height,Mission_Number,Payloads,Mass
1876,1990-08-08T04:15:00Z,Success,Orbital,Tsyklon-3,RVSN USSR,NA,4100,"Site 32/2, Plesetsk Cosmodrome, Russia",1990,1990-08,NA,2.0732211170619745,NA,NA,1,139,1,Retired,NA,"3,032 kN","4,100 kg",0 kg,3,0,39.27 m,2.7 m,9.54 m,1,6,1350
1877,1990-12-22T07:28:00Z,Success,Orbital,Tsyklon-3,RVSN USSR,NA,4100,"Site 32/2, Plesetsk Cosmodrome, Russia",1990,1990-12,NA,2.0732211170619745,NA,NA,1,139,1,Retired,NA,"3,032 kN","4,100 kg",0 kg,3,0,39.27 m,2.7 m,9.54 m,1,6,1350
1878,1991-05-16T21:40:00Z,Success,Orbital,Tsyklon-3,RVSN USSR,NA,4100,"Site 32/2, Plesetsk Cosmodrome, Russia",1991,1991-05,NA,1.9895007342143909,NA,NA,1,139,1,Retired,NA,"3,032 kN","4,100 kg",0 kg,3,0,39.27 m,2.7 m,9.54 m,1,6,1350
1879,1991-09-28T07:05:00Z,Success,Orbital,Tsyklon-3,RVSN USSR,NA,4100,"Site 32/2, Plesetsk Cosmodrome, Russia",1991,1991-09,NA,1.9895007342143909,NA,NA,1,139,1,Retired,NA,"3,032 kN","4,100 kg",0 kg,3,0,39.27 m,2.7 m,9.54 m,1,6,1350
1880,1991-11-12T20:09:00Z,Success,Orbital,Tsyklon-3,RVSN USSR,NA,4100,"Site 32/1, Plesetsk Cosmodrome, Russia",1991,1991-11,NA,1.9895007342143909,NA,NA,1,139,1,Retired,NA,"3,032 kN","4,100 kg",0 kg,3,0,39.27 m,2.7 m,9.54 m,1,6,1350
1881,1992-07-13T17:41:00Z,Success,Orbital,Tsyklon-3,VKS RF,NA,4100,"Site 32/1, Plesetsk Cosmodrome, Russia",1992,1992-07,NA,1.93136136849608,NA,NA,1,139,1,Retired,NA,"3,032 kN","4,100 kg",0 kg,3,0,39.27 m,2.7 m,9.54 m,1,4,900
1881,1992-07-13T17:41:00Z,Success,Orbital,Tsyklon-3,VKS RF,NA,4100,"Site 32/1, Plesetsk Cosmodrome, Russia",1992,1992-07,NA,1.93136136849608,NA,NA,1,139,1,Retired,NA,"3,032 kN","4,100 kg",0 kg,3,0,39.27 m,2.7 m,9.54 m,2,2,466
1882,1992-10-20T12:58:00Z,Success,Orbital,Tsyklon-3,VKS RF,NA,4100,"Site 32/1, Plesetsk Cosmodrome, Russia",1992,1992-10,NA,1.93136136849608,NA,NA,1,139,1,Retired,NA,"3,032 kN","4,100 kg",0 kg,3,0,39.27 m,2.7 m,9.54 m,1,6,1350
1883,1993-05-11T14:56:00Z,Success,Orbital,Tsyklon-3,VKS RF,NA,4100,"Site 32/1, Plesetsk Cosmodrome, Russia",1993,1993-05,NA,1.8752249134948096,NA,NA,1,139,1,Retired,NA,"3,032 kN","4,100 kg",0 kg,3,0,39.27 m,2.7 m,9.54 m,1,6,1350
1884,1993-06-24T04:12:00Z,Success,Orbital,Tsyklon-3,VKS RF,NA,4100,"Site 32/1, Plesetsk Cosmodrome, Russia",1993,1993-06,NA,1.8752249134948096,NA,NA,1,139,1,Retired,NA,"3,032 kN","4,100 kg",0 kg,3,0,39.27 m,2.7 m,9.54 m,1,6,1350
1886,1994-12-26T22:26:00Z,Success,Orbital,Tsyklon-3,VKS RF,NA,4100,"Site 32/2, Plesetsk Cosmodrome, Russia",1994,1994-12,NA,1.828407557354926,NA,NA,1,139,1,Retired,NA,"3,032 kN","4,100 kg",0 kg,3,0,39.27 m,2.7 m,9.54 m,1,6,1350
1885,1994-02-12T08:54:00Z,Success,Orbital,Tsyklon-3,VKS RF,NA,4100,"Site 32/1, Plesetsk Cosmodrome, Russia",1994,1994-02,NA,1.828407557354926,NA,NA,1,139,1,Retired,NA,"3,032 kN","4,100 kg",0 kg,3,0,39.27 m,2.7 m,9.54 m,1,6,1350
1887,1998-06-15T22:58:00Z,Partial Failure,Orbital,Tsyklon-3,VKS RF,NA,4100,"Site 32/1, Plesetsk Cosmodrome, Russia",1998,1998-06,NA,1.66239263803681,NA,NA,1,139,1,Retired,NA,"3,032 kN","4,100 kg",0 kg,3,0,39.27 m,2.7 m,9.54 m,1,6,1350
1888,1996-02-19T00:58:00Z,Success,Orbital,Tsyklon-3,VKS RF,NA,4100,"Site 32/1, Plesetsk Cosmodrome, Russia",1996,1996-02,NA,1.727023581899299,NA,NA,1,139,1,Retired,NA,"3,032 kN","4,100 kg",0 kg,3,0,39.27 m,2.7 m,9.54 m,1,3,675
1888,1996-02-19T00:58:00Z,Success,Orbital,Tsyklon-3,VKS RF,NA,4100,"Site 32/1, Plesetsk Cosmodrome, Russia",1996,1996-02,NA,1.727023581899299,NA,NA,1,139,1,Retired,NA,"3,032 kN","4,100 kg",0 kg,3,0,39.27 m,2.7 m,9.54 m,2,3,699
1889,1997-02-14T03:47:00Z,Success,Orbital,Tsyklon-3,VKS RF,NA,4100,"Site 32/2, Plesetsk Cosmodrome, Russia",1997,1997-02,NA,1.688286604361371,NA,NA,1,139,1,Retired,NA,"3,032 kN","4,100 kg",0 kg,3,0,39.27 m,2.7 m,9.54 m,1,3,675
1889,1997-02-14T03:47:00Z,Success,Orbital,Tsyklon-3,VKS RF,NA,4100,"Site 32/2, Plesetsk Cosmodrome, Russia",1997,1997-02,NA,1.688286604361371,NA,NA,1,139,1,Retired,NA,"3,032 kN","4,100 kg",0 kg,3,0,39.27 m,2.7 m,9.54 m,2,3,699
1890,2001-12-28T03:24:00Z,Success,Orbital,Tsyklon-3,VKS RF,NA,4100,"Site 32/1, Plesetsk Cosmodrome, Russia",2001,2001-12,NA,1.5300395256917,NA,NA,1,139,1,Retired,NA,"3,032 kN","4,100 kg",0 kg,3,0,39.27 m,2.7 m,9.54 m,1,3,765
1890,2001-12-28T03:24:00Z,Success,Orbital,Tsyklon-3,VKS RF,NA,4100,"Site 32/1, Plesetsk Cosmodrome, Russia",2001,2001-12,NA,1.5300395256917,NA,NA,1,139,1,Retired,NA,"3,032 kN","4,100 kg",0 kg,3,0,39.27 m,2.7 m,9.54 m,2,3,699
1891,2000-12-27T09:56:00Z,Failure,Orbital,Tsyklon-3,VKS RF,NA,4100,"Site 32/1, Plesetsk Cosmodrome, Russia",2000,2000-12,NA,1.573577235772358,NA,NA,1,139,1,Retired,NA,"3,032 kN","4,100 kg",0 kg,3,0,39.27 m,2.7 m,9.54 m,1,3,765
1891,2000-12-27T09:56:00Z,Failure,Orbital,Tsyklon-3,VKS RF,NA,4100,"Site 32/1, Plesetsk Cosmodrome, Russia",2000,2000-12,NA,1.573577235772358,NA,NA,1,139,1,Retired,NA,"3,032 kN","4,100 kg",0 kg,3,0,39.27 m,2.7 m,9.54 m,2,3,699
1892,1988-12-23T07:20:00Z,Success,Orbital,Tsyklon-3,RVSN USSR,NA,4100,"Site 32/1, Plesetsk Cosmodrome, Russia",1988,1988-12,NA,2.2905325443786984,NA,NA,1,139,1,Retired,NA,"3,032 kN","4,100 kg",0 kg,3,0,39.27 m,2.7 m,9.54 m,1,1,1500
1893,1989-12-27T00:00:00Z,Success,Orbital,Tsyklon-3,RVSN USSR,NA,4100,"Site 32/2, Plesetsk Cosmodrome, Russia",1989,1989-12,NA,2.1852419354838712,NA,NA,1,139,1,Retired,NA,"3,032 kN","4,100 kg",0 kg,3,0,39.27 m,2.7 m,9.54 m,1,1,1500
1894,1990-11-28T16:33:00Z,Success,Orbital,Tsyklon-3,RVSN USSR,NA,4100,"Site 32/2, Plesetsk Cosmodrome, Russia",1990,1990-11,NA,2.0732211170619745,NA,NA,1,139,1,Retired,NA,"3,032 kN","4,100 kg",0 kg,3,0,39.27 m,2.7 m,9.54 m,1,1,1500
1895,1986-12-18T08:00:00Z,Success,Orbital,Tsyklon-3,RVSN USSR,NA,4100,"Site 32/2, Plesetsk Cosmodrome, Russia",1986,1986-12,NA,2.4723540145985403,NA,NA,1,139,1,Retired,NA,"3,032 kN","4,100 kg",0 kg,3,0,39.27 m,2.7 m,9.54 m,1,1,1024
1896,1989-09-28T00:04:00Z,Success,Orbital,Tsyklon-3,RVSN USSR,NA,4100,"Site 32/2, Plesetsk Cosmodrome, Russia",1989,1989-09,NA,2.1852419354838712,NA,NA,1,139,1,Retired,NA,"3,032 kN","4,100 kg",0 kg,3,0,39.27 m,2.7 m,9.54 m,1,1,1400
1896,1989-09-28T00:04:00Z,Success,Orbital,Tsyklon-3,RVSN USSR,NA,4100,"Site 32/2, Plesetsk Cosmodrome, Russia",1989,1989-09,NA,2.1852419354838712,NA,NA,1,139,1,Retired,NA,"3,032 kN","4,100 kg",0 kg,3,0,39.27 m,2.7 m,9.54 m,2,1,65
1898,1991-06-13T15:41:00Z,Success,Orbital,Tsyklon-3,RVSN USSR,NA,4100,"Site 32/2, Plesetsk Cosmodrome, Russia",1991,1991-06,NA,1.9895007342143909,NA,NA,1,139,1,Retired,NA,"3,032 kN","4,100 kg",0 kg,3,0,39.27 m,2.7 m,9.54 m,1,1,1750
1899,1993-04-16T07:49:00Z,Success,Orbital,Tsyklon-3,VKS RF,NA,4100,"Site 32/1, Plesetsk Cosmodrome, Russia",1993,1993-04,NA,1.8752249134948096,NA,NA,1,139,1,Retired,NA,"3,032 kN","4,100 kg",0 kg,3,0,39.27 m,2.7 m,9.54 m,1,1,1750
1900,1994-03-02T03:25:00Z,Success,Orbital,Tsyklon-3,VKS RF,NA,4100,"Site 32/2, Plesetsk Cosmodrome, Russia",1994,1994-03,NA,1.828407557354926,NA,NA,1,139,1,Retired,NA,"3,032 kN","4,100 kg",0 kg,3,0,39.27 m,2.7 m,9.54 m,1,1,2160
1901,2004-12-24T11:20:00Z,Partial Failure,Orbital,Tsyklon-3,VKS RF,NA,4100,"Site 32/2, Plesetsk Cosmodrome, Russia",2004,2004-12,NA,1.4344626786659609,NA,NA,1,139,1,Retired,NA,"3,032 kN","4,100 kg",0 kg,3,0,39.27 m,2.7 m,9.54 m,1,1,2223
1901,2004-12-24T11:20:00Z,Partial Failure,Orbital,Tsyklon-3,VKS RF,NA,4100,"Site 32/2, Plesetsk Cosmodrome, Russia",2004,2004-12,NA,1.4344626786659609,NA,NA,1,139,1,Retired,NA,"3,032 kN","4,100 kg",0 kg,3,0,39.27 m,2.7 m,9.54 m,2,1,66
1903,2015-12-05T14:08:00Z,Partial Failure,Orbital,Soyuz 2.1v/Volga,VKS RF,NA,2850,"Site 43/4, Plesetsk Cosmodrome, Russia",2015,2015-12,NA,1.143251327963817,NA,NA,1,143,2,Active,NA,"1,535 kN","2,850 kg",0 kg,3,0,44.08 m,3.0 m,8.36 m,1,1,441
1903,2015-12-05T14:08:00Z,Partial Failure,Orbital,Soyuz 2.1v/Volga,VKS RF,NA,2850,"Site 43/4, Plesetsk Cosmodrome, Russia",2015,2015-12,NA,1.143251327963817,NA,NA,1,143,2,Active,NA,"1,535 kN","2,850 kg",0 kg,3,0,44.08 m,3.0 m,8.36 m,2,1,16
1902,2009-01-30T13:30:00Z,Success,Orbital,Tsyklon-3,VKS RF,NA,4100,"Site 32/2, Plesetsk Cosmodrome, Russia",2009,2009-01,NA,1.263045535268975,NA,NA,1,139,1,Retired,NA,"3,032 kN","4,100 kg",0 kg,3,0,39.27 m,2.7 m,9.54 m,1,1,1900
1904,2013-12-28T12:30:00Z,Success,Orbital,Soyuz 2.1v/Volga,VKS RF,NA,2850,"Site 43/4, Plesetsk Cosmodrome, Russia",2013,2013-12,NA,1.16317603677932,NA,NA,1,143,2,Active,NA,"1,535 kN","2,850 kg",0 kg,3,0,44.08 m,3.0 m,8.36 m,1,1,NA
1904,2013-12-28T12:30:00Z,Success,Orbital,Soyuz 2.1v/Volga,VKS RF,NA,2850,"Site 43/4, Plesetsk Cosmodrome, Russia",2013,2013-12,NA,1.16317603677932,NA,NA,1,143,2,Active,NA,"1,535 kN","2,850 kg",0 kg,3,0,44.08 m,3.0 m,8.36 m,2,1,NA
1904,2013-12-28T12:30:00Z,Success,Orbital,Soyuz 2.1v/Volga,VKS RF,NA,2850,"Site 43/4, Plesetsk Cosmodrome, Russia",2013,2013-12,NA,1.16317603677932,NA,NA,1,143,2,Active,NA,"1,535 kN","2,850 kg",0 kg,3,0,44.08 m,3.0 m,8.36 m,3,1,53
1905,2015-09-25T01:41:00Z,Success,Orbital,Long March 11,CASC,5.3,530,"Site 95, Jiuquan Satellite Launch Center, China",2015,2015-09,100000,1.143251327963817,114325.1327963817,6.05923203820823,1,108,1,Active,$5.3 million,"1,176 kN",530 kg,2 kg,4,0,20.8 m,2.0 m,5.0 m,1,1,301
1905,2015-09-25T01:41:00Z,Success,Orbital,Long March 11,CASC,5.3,530,"Site 95, Jiuquan Satellite Launch Center, China",2015,2015-09,100000,1.143251327963817,114325.1327963817,6.05923203820823,1,108,1,Active,$5.3 million,"1,176 kN",530 kg,2 kg,4,0,20.8 m,2.0 m,5.0 m,2,1,2
1905,2015-09-25T01:41:00Z,Success,Orbital,Long March 11,CASC,5.3,530,"Site 95, Jiuquan Satellite Launch Center, China",2015,2015-09,100000,1.143251327963817,114325.1327963817,6.05923203820823,1,108,1,Active,$5.3 million,"1,176 kN",530 kg,2 kg,4,0,20.8 m,2.0 m,5.0 m,3,1,2
1905,2015-09-25T01:41:00Z,Success,Orbital,Long March 11,CASC,5.3,530,"Site 95, Jiuquan Satellite Launch Center, China",2015,2015-09,100000,1.143251327963817,114325.1327963817,6.05923203820823,1,108,1,Active,$5.3 million,"1,176 kN",530 kg,2 kg,4,0,20.8 m,2.0 m,5.0 m,4,1,4
1906,2016-11-09T23:42:00Z,Success,Orbital,Long March 11,CASC,5.3,530,"Site 95, Jiuquan Satellite Launch Center, China",2016,2016-11,100000,1.1290087372451638,112900.87372451638,5.983746307399368,1,108,1,Active,$5.3 million,"1,176 kN",530 kg,2 kg,4,0,20.8 m,2.0 m,5.0 m,1,1,240
1906,2016-11-09T23:42:00Z,Success,Orbital,Long March 11,CASC,5.3,530,"Site 95, Jiuquan Satellite Launch Center, China",2016,2016-11,100000,1.1290087372451638,112900.87372451638,5.983746307399368,1,108,1,Active,$5.3 million,"1,176 kN",530 kg,2 kg,4,0,20.8 m,2.0 m,5.0 m,2,1,8
1906,2016-11-09T23:42:00Z,Success,Orbital,Long March 11,CASC,5.3,530,"Site 95, Jiuquan Satellite Launch Center, China",2016,2016-11,100000,1.1290087372451638,112900.87372451638,5.983746307399368,1,108,1,Active,$5.3 million,"1,176 kN",530 kg,2 kg,4,0,20.8 m,2.0 m,5.0 m,3,1,NA
1906,2016-11-09T23:42:00Z,Success,Orbital,Long March 11,CASC,5.3,530,"Site 95, Jiuquan Satellite Launch Center, China",2016,2016-11,100000,1.1290087372451638,112900.87372451638,5.983746307399368,1,108,1,Active,$5.3 million,"1,176 kN",530 kg,2 kg,4,0,20.8 m,2.0 m,5.0 m,4,2,NA
1906,2016-11-09T23:42:00Z,Success,Orbital,Long March 11,CASC,5.3,530,"Site 95, Jiuquan Satellite Launch Center, China",2016,2016-11,100000,1.1290087372451638,112900.87372451638,5.983746307399368,1,108,1,Active,$5.3 million,"1,176 kN",530 kg,2 kg,4,0,20.8 m,2.0 m,5.0 m,5,2,2
1907,1961-10-27T16:30:00Z,Failure,Orbital,Cosmos-1 (65S3),RVSN USSR,NA,350,"Mayak-2, Kapustin Yar, Russia",1961,1961-10,NA,9.062541806020068,NA,NA,1,208,1,Retired,NA,636 kN,350 kg,0 kg,2,0,29.59 m,1.65 m,2.99 m,1,1,165
1909,1962-03-16T11:59:00Z,Success,Orbital,Cosmos-1 (65S3),RVSN USSR,NA,350,"Mayak-2, Kapustin Yar, Russia",1962,1962-03,NA,8.972516556291392,NA,NA,1,208,1,Retired,NA,636 kN,350 kg,0 kg,2,0,29.59 m,1.65 m,2.99 m,1,1,47
1908,1961-12-21T12:30:00Z,Failure,Orbital,Cosmos-1 (65S3),RVSN USSR,NA,350,"Mayak-2, Kapustin Yar, Russia",1961,1961-12,NA,9.062541806020068,NA,NA,1,208,1,Retired,NA,636 kN,350 kg,0 kg,2,0,29.59 m,1.65 m,2.99 m,1,1,165
1910,1962-04-06T17:15:00Z,Success,Orbital,Cosmos-1 (65S3),RVSN USSR,NA,350,"Mayak-2, Kapustin Yar, Russia",1962,1962-04,NA,8.972516556291392,NA,NA,1,208,1,Retired,NA,636 kN,350 kg,0 kg,2,0,29.59 m,1.65 m,2.99 m,1,1,285
1911,1962-04-24T04:00:00Z,Success,Orbital,Cosmos-1 (65S3),RVSN USSR,NA,350,"Mayak-2, Kapustin Yar, Russia",1962,1962-04,NA,8.972516556291392,NA,NA,1,208,1,Retired,NA,636 kN,350 kg,0 kg,2,0,29.59 m,1.65 m,2.99 m,1,1,251
1912,2020-04-09T11:46:00Z,Failure,Orbital,Long March 3B/E,CASC,29.15,11500,"LC-2, Xichang Satellite Launch Center, China",2020,2020-04,25347.826086956524,1.0469802288156225,26538.672756500346,30.51947366997539,1,115,4,Active,$29.15 million,"5,986 kN","11,500 kg","5,550 kg",3,4,56.3 m,4.2 m,9.56 m,1,1,5550
1913,2020-07-23T04:41:00Z,Success,Orbital,Long March 5,CASC,NA,32000,"LC-101, Wenchang Satellite Launch Center, China",2020,2020-07,NA,1.0469802288156225,NA,NA,1,122,1,Active,NA,"10,565 kN","32,000 kg","14,000 kg",3,4,57.0 m,5.2 m,20.0 m,1,1,4920
1916,1993-09-20T05:12:00Z,Failure,Orbital,PSLV-G,ISRO,25,3250,"First Launch Pad, Satish Dhawan Space Centre, India",1993,1993-09,76923.07692307692,1.8752249134948096,144248.0702688315,46.88062283737025,1,34,3,Retired,$25.0 million,"6,887 kN","3,250 kg","1,410 kg",4,6,44.5 m,3.2 m,8.3 m,1,1,846
1917,1994-10-15T05:05:00Z,Success,Orbital,PSLV-G,ISRO,25,3250,"First Launch Pad, Satish Dhawan Space Centre, India",1994,1994-10,76923.07692307692,1.828407557354926,140646.73518114816,45.710188933873155,1,34,3,Retired,$25.0 million,"6,887 kN","3,250 kg","1,410 kg",4,6,44.5 m,3.2 m,8.3 m,1,1,804
1918,1996-03-21T04:53:00Z,Success,Orbital,PSLV-G,ISRO,25,3250,"First Launch Pad, Satish Dhawan Space Centre, India",1996,1996-03,76923.07692307692,1.727023581899299,132847.9678384076,43.175589547482474,1,34,3,Retired,$25.0 million,"6,887 kN","3,250 kg","1,410 kg",4,6,44.5 m,3.2 m,8.3 m,1,1,922
1919,1997-09-29T04:47:00Z,Partial Failure,Orbital,PSLV-G,ISRO,25,3250,"First Launch Pad, Satish Dhawan Space Centre, India",1997,1997-09,76923.07692307692,1.688286604361371,129868.20033549008,42.20716510903427,1,34,3,Retired,$25.0 million,"6,887 kN","3,250 kg","1,410 kg",4,6,44.5 m,3.2 m,8.3 m,1,1,1250
1921,2001-10-22T04:53:00Z,Success,Orbital,PSLV-G,ISRO,25,3250,"First Launch Pad, Satish Dhawan Space Centre, India",2001,2001-10,76923.07692307692,1.5300395256917,117695.34813013076,38.2509881422925,1,34,3,Retired,$25.0 million,"6,887 kN","3,250 kg","1,410 kg",4,6,44.5 m,3.2 m,8.3 m,1,1,1108
1921,2001-10-22T04:53:00Z,Success,Orbital,PSLV-G,ISRO,25,3250,"First Launch Pad, Satish Dhawan Space Centre, India",2001,2001-10,76923.07692307692,1.5300395256917,117695.34813013076,38.2509881422925,1,34,3,Retired,$25.0 million,"6,887 kN","3,250 kg","1,410 kg",4,6,44.5 m,3.2 m,8.3 m,2,1,92
1921,2001-10-22T04:53:00Z,Success,Orbital,PSLV-G,ISRO,25,3250,"First Launch Pad, Satish Dhawan Space Centre, India",2001,2001-10,76923.07692307692,1.5300395256917,117695.34813013076,38.2509881422925,1,34,3,Retired,$25.0 million,"6,887 kN","3,250 kg","1,410 kg",4,6,44.5 m,3.2 m,8.3 m,3,1,94
1920,1999-05-26T06:22:00Z,Success,Orbital,PSLV-G,ISRO,25,3250,"First Launch Pad, Satish Dhawan Space Centre, India",1999,1999-05,76923.07692307692,1.6264705882352943,125113.12217194572,40.661764705882355,1,34,3,Retired,$25.0 million,"6,887 kN","3,250 kg","1,410 kg",4,6,44.5 m,3.2 m,8.3 m,1,1,1036
1920,1999-05-26T06:22:00Z,Success,Orbital,PSLV-G,ISRO,25,3250,"First Launch Pad, Satish Dhawan Space Centre, India",1999,1999-05,76923.07692307692,1.6264705882352943,125113.12217194572,40.661764705882355,1,34,3,Retired,$25.0 million,"6,887 kN","3,250 kg","1,410 kg",4,6,44.5 m,3.2 m,8.3 m,2,1,45
1920,1999-05-26T06:22:00Z,Success,Orbital,PSLV-G,ISRO,25,3250,"First Launch Pad, Satish Dhawan Space Centre, India",1999,1999-05,76923.07692307692,1.6264705882352943,125113.12217194572,40.661764705882355,1,34,3,Retired,$25.0 million,"6,887 kN","3,250 kg","1,410 kg",4,6,44.5 m,3.2 m,8.3 m,3,1,110
1923,2020-12-18T12:26:00Z,Success,Orbital,Soyuz 2.1b/Fregat,Starsem,25,7500,"Site 1S, Vostochny Cosmodrome, Russia",2020,2020-12,33333.333333333336,1.0469802288156225,34899.34096052075,26.174505720390563,1,142,2,Active,$25.0 million,"4,550 kN","7,500 kg","3,000 kg",4,4,46.94 m,4.11 m,11.43 m,1,36,5317
1943,1965-07-16T11:16:00Z,Success,Orbital,Proton,RVSN USSR,NA,12200,"Site 81/24, Baikonur Cosmodrome, Kazakhstan",1965,1965-07,NA,8.602222222222222,NA,NA,1,134,1,Retired,NA,"8,387 kN","12,200 kg",0 kg,2,0,39.8 m,4.15 m,8.5 m,1,1,8300
1944,1965-11-02T12:29:00Z,Success,Orbital,Proton,RVSN USSR,NA,12200,"Site 81/24, Baikonur Cosmodrome, Kazakhstan",1965,1965-11,NA,8.602222222222222,NA,NA,1,134,1,Retired,NA,"8,387 kN","12,200 kg",0 kg,2,0,39.8 m,4.15 m,8.5 m,1,1,8300
1945,1966-03-24T14:39:00Z,Failure,Orbital,Proton,RVSN USSR,NA,12200,"Site 81/24, Baikonur Cosmodrome, Kazakhstan",1966,1966-03,NA,8.363271604938273,NA,NA,1,134,1,Retired,NA,"8,387 kN","12,200 kg",0 kg,2,0,39.8 m,4.15 m,8.5 m,1,1,8300
1946,1966-07-06T12:57:00Z,Success,Orbital,Proton,RVSN USSR,NA,12200,"Site 81/24, Baikonur Cosmodrome, Kazakhstan",1966,1966-07,NA,8.363271604938273,NA,NA,1,134,1,Retired,NA,"8,387 kN","12,200 kg",0 kg,2,0,39.8 m,4.15 m,8.5 m,1,1,8300
1947,1967-03-10T11:30:00Z,Success,Orbital,Proton-K/Block D,RVSN USSR,NA,18900,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1967,1967-03,NA,8.112874251497008,NA,NA,1,133,2,Retired,NA,"8,840 kN","18,900 kg","9,000 kg",4,0,56.14 m,3.9 m,8.9 m,1,1,5017
1948,1967-04-08T09:00:00Z,Failure,Orbital,Proton-K/Block D,RVSN USSR,NA,18900,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1967,1967-04,NA,8.112874251497008,NA,NA,1,133,2,Retired,NA,"8,840 kN","18,900 kg","9,000 kg",4,0,56.14 m,3.9 m,8.9 m,1,1,5600
1949,1967-09-27T22:11:00Z,Failure,Orbital,Proton-K/Block D,RVSN USSR,NA,18900,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1967,1967-09,NA,8.112874251497008,NA,NA,1,133,2,Retired,NA,"8,840 kN","18,900 kg","9,000 kg",4,0,56.14 m,3.9 m,8.9 m,1,1,5390
1950,1967-11-22T19:07:00Z,Failure,Orbital,Proton-K/Block D,RVSN USSR,NA,18900,"Site 81/24, Baikonur Cosmodrome, Kazakhstan",1967,1967-11,NA,8.112874251497008,NA,NA,1,133,2,Retired,NA,"8,840 kN","18,900 kg","9,000 kg",4,0,56.14 m,3.9 m,8.9 m,1,1,5390
1951,1968-03-02T18:29:00Z,Success,Orbital,Proton-K/Block D,RVSN USSR,NA,18900,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1968,1968-03,NA,7.786494252873565,NA,NA,1,133,2,Retired,NA,"8,840 kN","18,900 kg","9,000 kg",4,0,56.14 m,3.9 m,8.9 m,1,1,5140
1952,1968-04-22T23:01:00Z,Success,Orbital,Proton-K/Block D,RVSN USSR,NA,18900,"Site 81/24, Baikonur Cosmodrome, Kazakhstan",1968,1968-04,NA,7.786494252873565,NA,NA,1,133,2,Retired,NA,"8,840 kN","18,900 kg","9,000 kg",4,0,56.14 m,3.9 m,8.9 m,1,1,5390
1953,1968-09-14T21:42:00Z,Success,Orbital,Proton-K/Block D,RVSN USSR,NA,18900,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1968,1968-09,NA,7.786494252873565,NA,NA,1,133,2,Retired,NA,"8,840 kN","18,900 kg","9,000 kg",4,0,56.14 m,3.9 m,8.9 m,1,1,5375
1954,1968-11-10T19:11:00Z,Success,Orbital,Proton-K/Block D,RVSN USSR,NA,18900,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1968,1968-11,NA,7.786494252873565,NA,NA,1,133,2,Retired,NA,"8,840 kN","18,900 kg","9,000 kg",4,0,56.14 m,3.9 m,8.9 m,1,1,5375
1955,1968-11-16T11:40:00Z,Success,Orbital,Proton-K,RVSN USSR,NA,20100,"Site 81/24, Baikonur Cosmodrome, Kazakhstan",1968,1968-11,NA,7.786494252873565,NA,NA,1,133,1,Retired,NA,"9,469 kN","20,100 kg",0 kg,3,0,56.14 m,4.15 m,16.12 m,1,1,16000
1956,1969-01-20T04:14:00Z,Failure,Orbital,Proton-K/Block D,RVSN USSR,NA,18900,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1969,1969-01,NA,7.383378746594006,NA,NA,1,133,2,Retired,NA,"8,840 kN","18,900 kg","9,000 kg",4,0,56.14 m,3.9 m,8.9 m,1,1,5375
1957,1969-02-19T06:48:00Z,Failure,Orbital,Proton-K/Block D,RVSN USSR,NA,18900,"Site 81/24, Baikonur Cosmodrome, Kazakhstan",1969,1969-02,NA,7.383378746594006,NA,NA,1,133,2,Retired,NA,"8,840 kN","18,900 kg","9,000 kg",4,0,56.14 m,3.9 m,8.9 m,1,1,5590
1958,1969-03-27T10:40:00Z,Failure,Orbital,Proton-K/Block D,RVSN USSR,NA,18900,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1969,1969-03,NA,7.383378746594006,NA,NA,1,133,2,Retired,NA,"8,840 kN","18,900 kg","9,000 kg",4,0,56.14 m,3.9 m,8.9 m,1,1,4850
1959,1969-04-02T10:33:00Z,Failure,Orbital,Proton-K/Block D,RVSN USSR,NA,18900,"Site 81/24, Baikonur Cosmodrome, Kazakhstan",1969,1969-04,NA,7.383378746594006,NA,NA,1,133,2,Retired,NA,"8,840 kN","18,900 kg","9,000 kg",4,0,56.14 m,3.9 m,8.9 m,1,1,4850
1960,1969-08-07T23:48:00Z,Success,Orbital,Proton-K/Block D,RVSN USSR,NA,18900,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1969,1969-08,NA,7.383378746594006,NA,NA,1,133,2,Retired,NA,"8,840 kN","18,900 kg","9,000 kg",4,0,56.14 m,3.9 m,8.9 m,1,1,5979
